city,gu,dong,park_name,park_type,park_area,park_exercise_facility,park_entertainment_facility,park_benefit_facility,park_cultural_facitiy,park_facility_other,park_open_year,reference_date
서울특별시,서대문구,연희동,연서어린이공원,어린이공원,1582.0,체력단련시설 3기,"""조합놀이대 1기, 그네 2기, 모래밭 1기, 시소 1기, 기타 3기""",,,,2002.0,2018-08-01
서울특별시,서대문구,북가좌동,북가좌정원지구어린이공원,어린이공원,1869.0,체력단련시설 6기,"""그네1기, 기타 2기""",,,,2004.0,2018-08-01
서울특별시,서대문구,홍은동,홍은동어린이공원,어린이공원,1552.0,체력단련시설 2기,"""조합놀이대 1기, 그네 1기, 기타 2기""",,,,2005.0,2018-08-01
서울특별시,서대문구,홍제동,아름다운소공원,소공원,441.5,,,,,,2006.0,2018-08-01
서울특별시,서대문구,북가좌동,중앙근린공원,근린공원,15466.0,"""다목적운동장 1개소, 배드민턴장 1개소, 체력단련시설 8기""",,"""화장실 1개소, 음수대 1개소""",,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,솟대어린이공원,어린이공원,1474.5,체력단련시설 4기,"""조합놀이대 1기, 시페이스네트 1기, 흔들놀이 6기""",,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,나비울어린이공원,어린이공원,6757.0,농구장 1개소,"""조합놀이대 1기, 그네 1기, 흔들놀이 2기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,홍은동,홍은3소공원,소공원,747.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,북가좌동,거꾸로어린이공원,어린이공원,1125.3,체력단련시설 5기,기타 6기,음수대 1개소,,,2010.0,2018-08-01
서울특별시,서대문구,홍제동,문화소공원,소공원,1456.0,배드민턴장 1개소,,,,,2010.0,2018-08-01
서울특별시,서대문구,남가좌동,한울소공원,소공원,1006.0,,,,,,2007.0,2018-08-01
서울특별시,서대문구,홍제동,무궁화소공원,소공원,672.0,체력단련시설 4기,,,,,2008.0,2018-08-01
서울특별시,서대문구,홍은동,하늘소공원(가칭),소공원,1375.0,체력단련시설 4기,,,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,모래내어린이공원,어린이공원,1766.3,,"""조합놀이대 1기, 기타 5기""",음수대 1개소,,,2007.0,2018-08-01
서울특별시,서대문구,남가좌동,가재울어린이공원,어린이공원,9508.0,"""배드민턴장 1개소, 체력단련시설 3기""","""조합놀이대 1기, 기타 3기""",음수대 2개소,,,2007.0,2018-08-01
서울특별시,서대문구,북아현동,북아현어린이공원,어린이공원,2357.2,체력단련시설 2기,"""미끄럼틀 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,한성어린이공원,어린이공원,2240.8,,"""그네 1기, 모래밭 1기, 조합놀이대 1기, 기타 3기""",음수대 1개소,,,2008.0,2018-08-01
서울특별시,서대문구,북아현동,너른바위어린이공원,어린이공원,2592.2,체력단련시설 4기,"""그네 1기, 미끄럼틀 1기, 시소 1기, 조합놀이대 1기, 기타 2기""",음수대 1개소,,,2008.0,2018-08-01
부산광역시,강서구,대저1동,서연정공원,소공원,646.0,4,,,,"""앉음벽13.57m, 트렐리스3, 안내판2, 플랜트2, 파고라, 평의자4""",2013.0,2018-09-14
부산광역시,강서구,명지동,명지소공원,소공원,867.0,5,,,,"""파고라1, 앉음벽8m, 수도1, 안내판, 솟대5, 평의자2""",2006.0,2018-09-14
부산광역시,강서구,명지동,바다공원,근린공원,10001.0,5,,화장실,,"""육각정자1, 원형의자4, 평의자12, 평상2, 파고라2, 족구장(28*35M)""",1992.0,2018-09-14
부산광역시,강서구,명지동,에디슨공원,어린이공원,1500.0,,"""조합놀이기구1, 흔들놀이기구 4, 시소1""",,,"""앉음벽7m, 바닥분수1, 파고라2, 목제데크148㎡, 도막포장78㎡, 수증등12, 양잔디1, 등의자6, 평의자6""",2001.0,2018-09-14
부산광역시,강서구,명지동,링컨공원,어린이공원,1500.0,,"""조합놀이기구1, 흔들놀이기구 3, 시소2""",,,"""바닥분수1, 앉음벽72.6m, 공원등15, 도막포장253.5㎡, 수증등12, 파고라1, 양잔디1, 평의자7""",2001.0,2018-09-14
부산광역시,강서구,명지동,늘품공원,어린이공원,1500.0,,"""조합놀이기구1, 흔들놀이기구3""",,,"""파고라1, 평의자6""",2001.0,2018-09-14
부산광역시,강서구,명지동,별무리공원,어린이공원,1500.0,8,조합놀이기구1,,,"""막구조파고라3, 사각정자1, 등의자5, 열주, 놀이벽""",2001.0,2018-09-14
부산광역시,강서구,명지동,큰나무공원,어린이공원,1500.0,,"""조합놀이기구1, 흔들놀이기구3, 시소1""",,,"""등의자9, 파고라1""",2001.0,2018-09-14
부산광역시,강서구,명지동,맹꽁어린이공원,어린이공원,1500.0,,"""조합놀이기구1, 시소1""",,,"""안내판, 태양광볼라드30, 파고라1, 등의자2, 평의자5, 평상1""",2001.0,2018-09-14
부산광역시,강서구,명지동,명호어린이공원,어린이공원,1500.0,,"""조합놀이기구1, 흔들놀이기구3, 그네2""",,,"""파고라1, 돌의자9""",2001.0,2018-09-14
부산광역시,강서구,명지동,등대공원,어린이공원,1500.0,,"""조합놀이기구1, 시소2, 흔들놀이기구3, 그네2""",,,"""안내판, 목계단, 파고라1, 원형의자1, 평의자7""",2001.0,2018-09-14
부산광역시,강서구,명지동,도담공원,어린이공원,1500.0,,"""조합놀이기구1, 시소2, 흔들놀이기구3, 그네2""",,,"""안내판, 볼라드7, 파고라1, 평의자7""",2001.0,2018-09-14
부산광역시,강서구,명지동,남명공원,어린이공원,1500.0,,"""조합놀이기구1, 시소2, 흔들놀이기구3, 그네2""",,,"""안내판, 목계단, 파고라1, 원형의자1, 평의자6""",2001.0,2018-09-14
부산광역시,강서구,명지동,갈대성공원,어린이공원,1500.0,,흔들놀이기구6,,,"""데크, 막구조파고라3, 등의자4, 앉음벽35m, 돌의자6, 돌탁자2, 열주4""",2001.0,2018-09-14
부산광역시,강서구,명지동,명지공원,근린공원,170405.0,10,,"""화장실2, 주차장, 관리사무소""",,"""바닥분수, 다목적운동장, 볼라드62, 안내판4, 안내석, 야외석물탁자5, 통돌벤치20, 앉음벽139m, 돌담150m, 장대석의자12, 상징게이트4, 장식열주6, 자연석계단2, 팔각정자, 파고라16, 평의자48, 등의자50, 둥근의자28""",2001.0,2018-09-14
부산광역시,강서구,명지동,철새탐방공원,문화공원,1344.0,,,,,"""이층정자1, 철새탐조대1, 등의자2""",2008.0,2018-09-14
부산광역시,강서구,송정동,희망공원,근린공원,29821.0,10,,"""화장실, 주차장""",,"""그늘시렁5, 등의자31, 볼라드10, 다목적운동장, 농구장, 문주4, 안내판2, 공원등45, 준공기념비1, 육각정자2, 사각정자2, 파고라4, 축구골대2, 농구골대2, 자전거보관대1, 음수대1, 관리사무소""",1992.0,2018-09-14
부산광역시,강서구,송정동,보람공원,근린공원,27739.0,8,,"""화장실, 주차장""",,"""그늘시렁4, 평의자9, 등의자33, 농구골대2, 다목적운동장, 문주4, 안내판2, 볼라드9, 앉음벽40m, 공원등30, 야외무대전시벽10, 음수대1, 파고라4, 육각정자1, 자전거보관대1, 관리사무소""",1992.0,2018-09-14
부산광역시,강서구,신호동,소정공원,어린이공원,1665.0,6,"""조합놀이기구1, 흔들놀이기구3""",,,"""가벽, 스탠드, 파고라2, 앉음벽38.8m, 사각의자2, 안내판""",1998.0,2018-09-14
부산광역시,강서구,신호동,소담공원,어린이공원,2193.0,,조합놀이기구,,,"""파고라1, 등의자6, 사각의자2, 안내판""",2000.0,2018-09-14
부산광역시,강서구,신호동,신호공원,근린공원,60597.0,30,"""조합놀이기구1, 흔드놀이기구3, 그네2""","""화장실, 주차장""",,"""다목적운동장, 팔각정자1, 안내판2, 파고라2, 조각상, 앉음벽227.4m, 음수대1, 등의자56, 돌의자8, 돌탁자3, 평의자65, 그늘시렁8, 볼라드20, 인조축구장""",1992.0,2018-09-14
부산광역시,강서구,신호동,신호공원,근린공원,4868.0,,,,,,1992.0,2018-09-14
부산광역시,강서구,지사동,가람공원,어린이공원,6825.0,2,조합놀이기구,,,"""파고라5, 등의자4, 평의자15, 연식의자77.5m, 통석의자3m, 농구대, 장식가벽5, 관람데크, 안내판, 관리창고""",2005.0,2018-09-14
부산광역시,강서구,지사동,지사공원(2호근린공원),근린공원,11232.0,13,조합놀이기구,문화회관,,"""전시벽6, 상징조형물, 파고라, 야외무대62.1㎡, 평의자3, 등의자6, 연식의자16, 안내판, 게이트볼장""",2002.0,2018-09-14
부산광역시,강서구,지사동,선비공원,어린이공원,1502.0,4,"""조합놀이기구, 그네, 흔들놀이기구3, 회전무대,""",,,"""등의자4, 연식의자42.3m, 농구대, 안내판, 공원등4""",2002.0,2018-09-14
부산광역시,강서구,지사동,꿈나래공원,어린이공원,1501.0,6,"""조합놀이기구, 놀이벽""",,,"""등의자8, 정자, 연식의자, 트렐리스, 공원등7""",2002.0,2018-09-14
부산광역시,강서구,지사동,신명공원(1호근린공원),근린공원,22157.0,3,,,,"""정자, 파고라, 배드민턴장, 지압로, 등의자4, 평의자3, 사각의자2, 앉음벽46.22m, 목제계단3, 휴지통2""",2002.0,2018-09-14
부산광역시,강서구,지사동,숲길공원,근린공원,10408.0,3,,,,"""정자, 파고라, 배드민턴장, 지압로, 등의자4, 평의자3, 사각의자2, 앉음벽46.22m, 목제계단3, 휴지통2""",2005.0,2018-09-14
부산광역시,강서구,녹산동,웃들공원,근린공원,12211.9,6,,음수전,,"""파고라, 육각정자, 등의자, 평의자""",2010.0,2018-09-14
부산광역시,강서구,명지동,물결공원,근린공원,17477.5,7,,,,"""파고라, 원형파고라, 평의자, 등의자, 앉음벽, 야외테이블, 수경시설, 자전거보관대""",2008.0,2018-09-14
부산광역시,강서구,명지동,소리공원,근린공원,9167.4,5,,,,"""파고라, 평의자, 등의자, 앉음벽, 자전거보관대""",2013.0,2018-09-14
부산광역시,강서구,명지동,울림공원,근린공원,65807.8,40,"""조합놀이대, 미끄럼대, 물통놀이집, 시소, 어드벤처놀이대, 모래삽놀이대, 잎새통과하기, 꽃점핑놀이대""","""음수전, 주차장""",,"""자전거보관대, 파고라, 오두막, 오두막벤치, 평의자, 등의자, 앉음벽, 야외테이블""",2013.0,2018-09-14
부산광역시,강서구,명지동,너울공원,근린공원,47009.9,17,,"""주차장, 화장실""",,"""파고라, 팔각정자, 평의자, 등의자, 앉음벽, 야외테이블, 자전거보관대""",2013.0,2018-09-14
부산광역시,강서구,명지동,나뭇잎공원,어린이공원,2189.3,3,"""조합놀이대, 흔들놀이기구, 모래놀이집, 그네""",,,"""원형파고라, 앉음벽, 등의자, 자전거보관대""",2013.0,2018-09-14
부산광역시,강서구,명지동,큰배공원,어린이공원,1566.7,3,"""조합놀이대, 울림나팔, 흔들놀이, 시소, 회전무대""",,,"""파고라, 앉음벽, 등의자, 자전거보관대""",2008.0,2018-09-14
부산광역시,강서구,명지동,꽃게공원,어린이공원,1512.7,3,"""조합놀이대, 시소""",,,"""원형파고라, 앉음벽, 등의자""",2008.0,2018-09-14
부산광역시,강서구,명지동,꿀벌공원,어린이공원,2358.1,3,"""조합놀이대, 나무실로폰, 흔들놀이, 착시거울""",,,"""파고라, 앉음벽, 등의자, 평의자, 야외테이블, 자전거보관대""",2013.0,2018-09-14
부산광역시,강서구,명지동,파도공원,어린이공원,1981.2,3,"""조합놀이대, 정글짐""",,,"""꽃그늘파고라, 앉음벽, 등의자, 자전거보관대""",2013.0,2018-09-14
부산광역시,강서구,명지동,두루미공원,소공원,295.2,,,,,"""등의자, 사면플랜터""",2013.0,2018-09-14
서울특별시,송파구,가락동,가락,근린공원,27648.2,,,,,,,2019-01-01
서울특별시,송파구,잠실동,개나리,근린공원,6669.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,개롱,근린공원,21544.4,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여,근린공원,16185.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,건너말,근린공원,11327.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,글샘,근린공원,27289.9,,,,,,,2019-01-01
서울특별시,송파구,문정동,글샘작은,근린공원,10209.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,널문,근린공원,24128.0,,,,,,,2019-01-01
서울특별시,송파구,오금동,누에머리,근린공원,18607.5,,,,,,,2019-01-01
서울특별시,송파구,송파동,동산,근린공원,5660.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,두댐이,근린공원,24015.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,마천,근린공원,10962.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,매미,근린공원,8012.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,목련,근린공원,8127.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정,근린공원,49972.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,방이,근린공원,6930.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,백토,근린공원,10024.1,,,,,,,2019-01-01
서울특별시,송파구,잠실동,부리,근린공원,12898.9,,,,,,,2019-01-01
서울특별시,송파구,잠실동,뽕나무,근린공원,11704.9,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼전,근린공원,6607.6,,,,,,,2019-01-01
서울특별시,송파구,신천동,새내,근린공원,2550.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,소리,근린공원,36638.3,,,,,,,2019-01-01
서울특별시,송파구,송파동,송이,근린공원,11193.9,,,,,,,2019-01-01
서울특별시,송파구,송파동,송파,근린공원,6621.2,,,,,,,2019-01-01
서울특별시,송파구,신천동,송파나루,근린공원,285757.6,,,,,,,2019-01-01
서울특별시,송파구,문정동,숯내,근린공원,10206.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,아시아,근린공원,66027.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,연화,근린공원,14318.2,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금,근린공원,219167.4,,,,,,,2019-01-01
서울특별시,송파구,신천동,온조마루,근린공원,6734.2,,,,,,,2019-01-01
서울특별시,송파구,가락동,웃말,근린공원,11098.2,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실,근린공원,6613.3,,,,,,,2019-01-01
서울특별시,송파구,장지동,장수,근린공원,9949.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,장지,근린공원,133122.1,,,,,,,2019-01-01
서울특별시,송파구,마천동,천마,근린공원,182420.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,태양,근린공원,6611.6,,,,,,,2019-01-01
서울특별시,송파구,풍납동,풍납,근린공원,23746.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,하늘가람,근린공원,6612.0,,,,,,,2019-01-01
서울특별시,송파구,송파동,한양,근린공원,4842.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,한우물,근린공원,11385.8,,,,,,,2019-01-01
서울특별시,송파구,문정동,훼밀리,근린공원,10528.6,,,,,,,2019-01-01
서울특별시,송파구,오금동,가야금,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,개나리,어린이공원,1312.2,,,,,,,2019-01-01
서울특별시,송파구,거여동,개미,어린이공원,1500.4,,,,,,,2019-01-01
서울특별시,송파구,송파동,거북이,어린이공원,1594.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여,어린이공원,756.6,,,,,,,2019-01-01
서울특별시,송파구,방이동,곰말,어린이공원,1707.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,굴렁쇠,어린이공원,1596.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,꿈나무,어린이공원,1496.3,,,,,,,2019-01-01
서울특별시,송파구,삼전동,나루터,어린이공원,1472.9,,,,,,,2019-01-01
서울특별시,송파구,마천동,남천,어린이공원,282.9,,,,,,,2019-01-01
서울특별시,송파구,장지동,늘봄,어린이공원,3004.4,,,,,,,2019-01-01
서울특별시,송파구,가락동,능골,어린이공원,1484.7,,,,,,,2019-01-01
서울특별시,송파구,가락동,대건,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,도담,어린이공원,4138.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,돌마리,어린이공원,1715.6,,,,,,,2019-01-01
서울특별시,송파구,마천동,돌무데기,어린이공원,97.6,,,,,,,2019-01-01
서울특별시,송파구,송파동,동호수,어린이공원,1469.7,,,,,,,2019-01-01
서울특별시,송파구,거여동,모슬,어린이공원,550.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,몽촌,어린이공원,1560.8,,,,,,,2019-01-01
서울특별시,송파구,가락동,무궁화,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,문현,어린이공원,1523.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,반딧불,어린이공원,1489.2,,,,,,,2019-01-01
서울특별시,송파구,방이동,방잇골,어린이공원,1629.6,,,,,,,2019-01-01
서울특별시,송파구,거여동,배미골,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,송파동,배밭,어린이공원,1475.8,,,,,,,2019-01-01
서울특별시,송파구,장지동,버들,어린이공원,1886.0,,,,,,,2019-01-01
서울특별시,송파구,오금동,벌말,어린이공원,1502.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,복숭아,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,방이동,비둘기,어린이공원,1500.2,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼밭,어린이공원,1646.1,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼밭나루,어린이공원,1434.1,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼전,어린이공원,1644.7,,,,,,,2019-01-01
서울특별시,송파구,삼전동,삼학사,어린이공원,1648.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,새말,어린이공원,1498.1,,,,,,,2019-01-01
서울특별시,송파구,송파동,새싹,어린이공원,1806.4,,,,,,,2019-01-01
서울특별시,송파구,가락동,샛팽이,어린이공원,1500.7,,,,,,,2019-01-01
서울특별시,송파구,석촌동,석촌,어린이공원,1638.4,,,,,,,2019-01-01
서울특별시,송파구,마천동,섬굴,어린이공원,368.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,솔바람,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,솔밭,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,문정동,수정,어린이공원,1494.6,,,,,,,2019-01-01
서울특별시,송파구,송파동,아랑,어린이공원,1575.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,아랫말,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,아랫바람,어린이공원,198.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,아름,어린이공원,2338.7,,,,,,,2019-01-01
서울특별시,송파구,오금동,안골,어린이공원,1500.1,,,,,,,2019-01-01
서울특별시,송파구,가락동,안산골,어린이공원,1500.5,,,,,,,2019-01-01
서울특별시,송파구,송파동,어사,어린이공원,1653.4,,,,,,,2019-01-01
서울특별시,송파구,거여동,영풍,어린이공원,1500.4,,,,,,,2019-01-01
서울특별시,송파구,방이동,옛동산,어린이공원,1266.3,,,,,,,2019-01-01
서울특별시,송파구,오금동,오동나무,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,석촌동,오봉산,어린이공원,1508.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,용마,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,풍납동,윗바람,어린이공원,291.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,임금샘,어린이공원,1500.3,,,,,,,2019-01-01
서울특별시,송파구,거여동,잔버들,어린이공원,303.0,,,,,,,2019-01-01
서울특별시,송파구,송파동,중대,어린이공원,1497.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,천상,어린이공원,12464.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,초록,어린이공원,343.9,,,,,,,2019-01-01
서울특별시,송파구,거여동,큰바위,어린이공원,1508.1,,,,,,,2019-01-01
서울특별시,송파구,오금동,큰솔,어린이공원,1500.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,투구봉,어린이공원,1502.9,,,,,,,2019-01-01
서울특별시,송파구,장지동,한림,어린이공원,1504.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,한샘,어린이공원,1688.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,향나무,어린이공원,1512.4,,,,,,,2019-01-01
서울특별시,송파구,문정동,호돌이,어린이공원,1545.1,,,,,,,2019-01-01
서울특별시,송파구,문정동,호순이,어린이공원,1560.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,희망,어린이공원,1495.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,늘푸른,소공원,921.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,평화,소공원,1651.3,,,,,,,2019-01-01
서울특별시,송파구,거여동,능안,기타,1597.8,,,,,,,2019-01-01
서울특별시,송파구,마천동,돌무데기놀이터,기타,455.0,,,,,,,2019-01-01
서울특별시,송파구,풍납동,풍납타이어,기타,291.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,가락1(시영아파트),근린공원,19159.2,,,,,,,2019-01-01
서울특별시,송파구,문정동,문이,근린공원,20856.2,,,,,,,2019-01-01
서울특별시,송파구,마천동,솔향(거마재정비),근린공원,10042.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 근린공원1호,근린공원,200327.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 근린공원3호,근린공원,42448.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,위례 근린공원12호,근린공원,17872.0,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실주공5단지 근린공원,근린공원,10741.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,향유(거마재정비),근린공원,10569.0,,,,,,,2019-01-01
서울특별시,송파구,가락동,가락1(시영아파트),어린이공원,1617.7,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정동136 어린이공원,어린이공원,4685.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,위례 어린이공원1호,어린이공원,1594.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,잠실미성크로바,어린이공원,3644.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,잠실진주,어린이공원,4470.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,장미아파트1호,어린이공원,5470.0,,,,,,,2019-01-01
서울특별시,송파구,신천동,장미아파트2호,어린이공원,3288.0,,,,,,,2019-01-01
서울특별시,송파구,거여동,거여1(거마재정비),소공원,1139.7,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여2(거마재정비),소공원,1501.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여3(거마재정비),소공원,591.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여4(거마재정비),소공원,5420.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여5(거마재정비),소공원,7682.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,거여6(거마재정비),소공원,612.0,,,,,,,2019-01-01
서울특별시,송파구,문정동,문정동136 소공원,소공원,407.5,,,,,,,2019-01-01
서울특별시,송파구,잠실동,잠실주공5단지 소공원,소공원,8228.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,송례(위례 근린공원8호),근린공원,10024.6,,,,,,,2019-01-01
서울특별시,송파구,신천동,신천어린이교통,근린공원,12755.5,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금지구 근린공원,근린공원,11488.0,,,,,,,2019-01-01
서울특별시,송파구,장지동,위례별(위례 근린공원7호),근린공원,12204.7,,,,,,,2019-01-01
서울특별시,송파구,방이동,방이동고분,역사공원,30293.7,,,,,,,2019-01-01
서울특별시,송파구,석촌동,백제초기적석총,역사공원,45137.8,,,,,,,2019-01-01
서울특별시,송파구,오금동,오금지구 수변공원,수변공원,4302.0,,,,,,,2019-01-01
서울특별시,송파구,마천동,성내천,기타,61050.0,,,,,,,2019-01-01
서울특별시,송파구,방이동,올림픽공원,기타,1447122.3,,,,,,,2019-01-01
서울특별시,송파구,장지동,탄천,기타,161970.0,,,,,,,2019-01-01
서울특별시,중랑구,묵동,묵동소공원,소공원,167.2,,,,,,,2018-10-08
서울특별시,중랑구,면목동,코오롱하늘채앞소공원,소공원,1221.8,,,,,,,2018-10-08
서울특별시,중랑구,묵동,봉화산근린공원,근린공원,977.5,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내공원(신내택지개발지구 근린공원2),근린공원,18699.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내택지개발지구 근린공원3,근린공원,22474.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,능산공원,근린공원,12351.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,신내어울공원,근린공원,12916.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,구릉공원,근린공원,25651.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,능말공원,근린공원,19101.0,,,,,,,2018-10-08
서울특별시,중랑구,신내동,배말공원,근린공원,19902.0,,,,,,,2018-10-08
서울특별시,중랑구,면목동,용마도시자연공원,기타,2800624.0,,,,,,,2018-10-08
서울특별시,노원구,상계동,수락산공원,도시농업공원,6692795.0,,,,,등산로 및 각종시설,,2019-01-29
서울특별시,노원구,중계동,불암산공원,도시농업공원,5334267.0,,,,,등산로 및 각종시설,,2019-01-29
부산광역시,동래구,명륜동,동래사적공원,근린공원,584030.0,"에어로빅장, 농구장",,"주차장,화장실",문화회관,"박물관, 문화재시설",1972.0,2019-03-21
부산광역시,동래구,명장동,명장공원,근린공원,127050.0,,,,,,1972.0,2019-03-21
부산광역시,동래구,온천동,온천아파트공원,근린공원,12088.0,,,,,,1982.0,2019-03-21
부산광역시,동래구,낙민동,수민어울공원,근린공원,11841.0,,,,,,1982.0,2019-03-21
부산광역시,동래구,낙민동,낙민공원,근린공원,5984.7,"테니스장, 씨름장, 농구장",조합놀이대,화장실,,,1982.0,2019-03-21
부산광역시,동래구,낙민동,연안수민공원,근린공원,2418.3,,,,,,1982.0,2019-03-21
부산광역시,동래구,온천동,온천공원,근린공원,125750.0,,,,,,1995.0,2019-03-21
부산광역시,동래구,온천동,금강공원,근린공원,3096579.0,,,,,,1965.0,2019-03-21
부산광역시,동래구,복천동,복천동고분군공원,역사공원,45130.0,,,"주차장,화장실",-,문화재시설,2014.0,2019-03-21
부산광역시,동래구,안락동,충렬사공원,역사공원,95804.0,,,"주차장,화장실",충렬사,,2015.0,2019-03-21
부산광역시,동래구,사직동,쇠미소공원,소공원,10824.0,,,,,,2012.0,2019-03-21
부산광역시,동래구,명장동,명장소공원,소공원,2820.0,,조합놀이대,,,,2013.0,2019-03-21
부산광역시,동래구,사직동,SWITZEN PARK,소공원,666.3,,,,,,2006.0,2019-03-21
부산광역시,동래구,온천동,온천4공원(온천2주택재개발),소공원,899.0,,,,,,2007.0,2019-03-21
부산광역시,동래구,온천동,온천5공원(온천2주택재개발),소공원,369.0,,,,,,2007.0,2019-03-21
부산광역시,동래구,온천동,고당공원,소공원,521.0,,,,,,2010.0,2019-03-21
부산광역시,동래구,온천동,금산공원,소공원,407.0,,,,,,2010.0,2019-03-21
부산광역시,동래구,사직동,한길소공원,소공원,724.6,,,,,,2007.0,2019-03-21
부산광역시,동래구,사직동,여고소공원,소공원,2062.7,,,,,,2007.0,2019-03-21
부산광역시,동래구,칠산동,소공원(복산1주택재개발),소공원,2848.0,,,,,,2008.0,2019-03-21
부산광역시,동래구,복천동,소공원(복산2주택재개발),소공원,3090.0,,,,,,2008.0,2019-03-21
부산광역시,동래구,명장동,소공원(안락1주택재건축),소공원,4044.5,,,,,,2012.0,2019-03-21
부산광역시,동래구,안락동,소공원(안락1주택재건축),소공원,953.4,,,,,,2012.0,2019-03-21
